Nama,Komentar,Waktu,Likes,Reply Count
@marcmoonlight,"Gw drop out dari kampus karena gagal mulu dapat beasiswa, jadi sepertinya gak bakal mungkin merasakan kesengsaraan ngerjain skripsi. 😂",2024-07-26T13:56:00Z,1,0.0
@hululauk2911,rasanya bakal beda kalo hasil sendiri sih mau apapun itu,2024-07-26T13:55:38Z,0,0.0
@simsky0473,"Jujur gw sama sekolah sering banget buat jasa joki tugas dll buat uang jajan, karena waktu itu gw emang gak ada duit buat jajan, bahkan nasi di meja juga dari jasa joki gw. 

 Tapi setelah lulus gw baru sadar impact dari perbuatan gw sama temen temen gw😢",2024-07-26T13:55:24Z,0,2.0
@semuaakanbermetamorhfosisp5212,Orang yang pake joki pasti orang kaya yang males dan arogan. Suatu saat dia bakal lebih gampang cari kerja karena duit nya walaupun segoblok apapun. Bisa aj dia suatu saat nyerobot pekerjaan yang seharusnya elu dapat.  Ibarat menukar masa depan buat uang jajan saat ini,2024-07-26T14:03:07Z,0,
@simsky0473,"​@@semuaakanbermetamorhfosisp5212
Memang kak akan ada peluang seperti itu😢

Tapi buat sekarang teman teman gw yang dulu pada kerja di kebun gw😂, bukan sombong tapi ini hanya peluang yang gw dapet dari 4 prinsip❤",2024-08-11T12:51:32Z,0,
@mfikryardiansyah8102,Mau gmn negeri ini Brantas korupsi kalau kebanyakan mahasiswa menormalisasi joki,2024-07-26T13:55:12Z,0,0.0
@sandynagara4189,joki = skill issue,2024-07-26T13:54:58Z,0,0.0
@lanarezky3944,"Sampe ada joki tugas sampe skripsi kedokteran, GOKSSSSSS WKWKW 15 tahun lagi mereka ntar yang meriksa lu pas sakit wkwkwk🤣🤣",2024-07-26T13:54:04Z,0,0.0
@rixxhmk724,Indonesia dark system 2045 😢,2024-07-26T13:53:53Z,0,0.0
@haqwildan4148,"Joki game aja merusak gamenya apalagi pendidikan, cemas cemas",2024-07-26T13:52:52Z,0,0.0
@axltim8329,"That's what i called ""India 2.0""",2024-07-26T13:52:48Z,0,0.0
@YT_account74,"Bahas bocil greenscreen bang, goreng sekalian",2024-07-26T13:52:25Z,0,0.0
@robbimuzakimanalu6276,yaa simple aja lu milih kuliah yaa lu tanggung jawab lah. buat orang orang yang joki yaa skill issue aja,2024-07-26T13:52:11Z,0,0.0
@salakyan734,Bukan sekolah ahh intro,2024-07-26T13:51:50Z,0,0.0
@ramadhanbenny6640,"tfw gw bikin skripsi makan 2taon, yakin masih ada salah di bagian teknikal (sunting dsb) tapi bangga konten dipuji menarik dan dapet A😂",2024-07-26T13:50:34Z,0,0.0
@lucaz9545,"Alhamdulillah lulus kuliah skripsi buat sendiri, walaupun IPK 2 koma.",2024-07-26T13:50:26Z,1,0.0
@vengeance_game,"anak IT : ""skripsi gw bikin sendiri!!program gw doang yg joki""",2024-07-26T13:50:02Z,4,0.0
@anastasiajessicachandra9317,"masyarakat indo benci koruptor, tapi seneng joki tu how..... 🙂",2024-07-26T13:50:00Z,0,0.0
@jackripple5179,"Dah lama ga ada ini #BukanSekolah, jir...",2024-07-26T13:49:04Z,0,0.0
@shuttlesnake5119,Bayangkan kalian kalah saing sama yang pake joki,2024-07-26T13:48:28Z,0,0.0
@skynight-872,"gx heran sih makanya ada kryawan baru lulusan sarjana tapi to lol kek gx pernah kuliah, gaptek komputer jirr",2024-07-26T13:48:11Z,0,0.0
@penonton4260,"sebener nya joki mahasiswa udah ada dari dulu.
mulai dari joki ujian sampe joki bikin skripsi.
kebanyakan ini joki bener2 cerdas lho. (dia cerdas tapi salah arah)
gokil nya ada joki yg bahkan gak pernah kuliah dan bukan mahasiswa ~ 🤣🤣",2024-07-26T13:48:09Z,2,0.0
@naurapangestuti8362,Speechless... Dan setuju bgt buat bang eno,2024-07-26T13:48:00Z,0,0.0
@Keyzer24,"sbg lulusan jurusan farmasi dan profesi apoteker yang tugasnya menggunung,  dalam satu hari bisa 2 praktek yang mana berarti tiap hari bikin jurnal praktikum dan setor laporan praktikum. saya masih sempat ikut organisasi dan jadi ketua UKM, freelance fotografer, nongkrong tipis-tipis dan ngejoki skripsi orang lain.

Jadi saya simpulkan, pengguna joki adalah pemalas dan orang yang buruk dalam management waktu.

Edit : typo",2024-07-26T13:48:00Z,23,1.0
@yuliusguritno9010,Setuju,2024-07-28T05:23:18Z,0,
@0riginal23,Mending lu bikin vidio warga+62 kekurangan rasa malu dari atas - bawah sama mau dibalik pun tetep sama contoh paling gampang ketika lu tau itu hal negatif dan lu bangga atau lu bikin jokes tentang itu,2024-07-26T13:47:42Z,0,0.0
@ejeieisi1856,"halo izin cerita ya bang. maaf sangat panjang.

gw semasa kuliah kecanduan banget tugas"" pake joki (tapi waktu skripsi gw gak pake joki). salah satu faktornya karena temen gw buka jasa joki tugas dg harga yang bisa dibilang 'miring' atau gak semahal jasa"" joki yg ada yg gw tau pada saat itu (di sini gw lebi tepatnya mau ngehighlight soal kesalahan gw kecanduan joki drpd kesalahan temen gw yg buka jasa joki). yang menjadi alasan gw kekeuh sering pake joki adalah pada saat itu gw kuliah ngerasa salah jurusan, gw bener"" minim motivasi utk kuliah, gw ga nemu jalan keluar untuk pindah jurusan, ga berani terbuka sm ortu, dan tentunya juga karena gw males, bego, gak mau beradaptasi, gw males berpikir ketika mengerjakan tugas"" kuliah. dan pada saat sekarang ini gw sadar alesan"" tersebut atau mau gimanapun alasannya (mau lu karena sibuk kerja kek, gak ada waktu kek, bentrok kek, atau bahkan males kek gw) itu sama sekali tidak dibenarkan untuk pakai jasa joki tugas. gw sadar atas kesalahan gw itu belakangan kalo harusnya gw bersyukur dan walaupun gw salah jurusan gw tetep harus laksanain tanggung jawab gw sendiri dalam  kerjain tugas kuliah di jurusan yg salah ini at least semampu gw yang penting jujur, karena memang tugas kuliah itu mengukur sejauh mana kita bisa menjawab pertanyaan/memecahkan masalah, mau jawabannya bagus atau ga sempurna pun ga masalah, tapi sayangnya gw udah sangat terlambat untuk berpikir hal tsb :(  pada saat itu kayaknya gw masi belom ada rasa bersalah gw ngelakuin kesalahan terbesar gw itu berkali"", tapi lama"" mulai sadar kalo itu salah. gw tau ini aneh, tp gw dulu saat itu mikir kalo dengan gw salah jurusan, gw uda merasa hina dan gak bisa sukses kedepannya apalagi kl ga pinter di jurusan yg salah ini, udah 'the end' gitu lah rasanya. padahal sebenarnya sama sekali gak gitu, kalo pake joki justru lah itu yang hina. mindset gw bener"" gak sehat pada saat itu dan gw bener"" bebal.

gw tau rasanya mungkin masih kurang fair/bijak dengan gw mengambil sikap ini, tapi yang gw rasa bisa gw lakuin utk berenti pake joki atau menebus kesalahan gw awal""nya adalah, pada saat mulai skripsian atau berhadapan dengan dosbing skripsi, gw gak pake joki lagi. skripsian gw gak pake joki. karena gw tau gw salah besar sebelumnya tugas"" pake joki. gw ga responsible atas apa yang mesti gw lakuin (walaupun memang saat skripsian udah mulai gak pake joki lagi tapi yaa sebelum""nya tugas"" pake jokii salah jugaa ttp kan). awalnya jg mikir kek ""yaudahlah dulu suka pake joki itu salah tapi abis itu jangan lagi ya, mulai skripsian jangan pake joki lagi ya~"" tapi lama"" gw jadi minder sendiri jadi gak pantes sendiri rasanya dulu pake joki dan tetep menyalahkan diri gw sendiri terus.

atas kesalahan terbesar gw itu,  perlahan gw sadar kalo gw salah. setiap hari sampe sekarang  ini pikiran gw sampai detik ini bener"" dihantui dengan kesalahan terbesar gw ketika kuliah yaitu ngejoki, bahkan udah dari jauh"" sebelum munculnya bahasan ttg joki yang baru rame belakangan ini. gw bingung gimana cara menebus kesalahan gw ini.

sekarang ini, gw bener"" ngerasa hina banget atas diri gw sendiri yg dulunya kecanduan banget ama joki tugas, gw udah mendeclare diri gw kalo gw tidak bangga dan gw memang gak layak punya gelar/ijazah S1 ini. gw gak tau serealistis apa nantinya, tapi gw uda berkali"" mikir kira"" bisa gak ya gw cari kerja yang kalo bisa gak perlu dibutuhkan ijazah S1 gw ini ,atau at least kalo pas interview ditanya soal joki, gw jujur aja gitu dulu pake joki (walaupun skripsinya nggak), karena memang gw gak bisa mempertanggungjawabkan atas nilai"" matkul/gelar yang gw peroleh ini krn kesalahan gw. bahkan gw sering mikir juga bisa gak ya gw ambil kuliah S1 lagi (sembari kerja) dengan jurusan yang berbeda denganmotivasi gw menebus kesalahan terbesar gw di masa lalu itu. kengininan gw dari dulu pengen S1 lagi selain krn salah jurusan, yang terpentingnya juga karena untuk menebus kesalahan gw tersebut itu kalo emang bisa.

gw tau ini rasanya udah terlambat. sebenernya sekarang gw masih ingin ada rasa utk berubah dan memperbaiki dan mengembangkan diri setelah lulus kuliah ini dengan cara mungkin ikut belajar sebuah skill lewat kursus, mulai pny sikap jujur, atau hal"" yang berkaitan dengan pengembangan diri lainnya untuk bisa menjadi lebih baik. tapi gw terus""an suka merasa gak PD dan gak pantes utk berkembang lebi lanjut krn awalnya udah terlanjur 'busuk' dg gw pake joki dulunya. gw pusing dan cemas mikirin gimana caranya supaya gw bisa menebus kesalahan terbesar gw ini. kepikiran terus.

dan terakhir, betul gw ikut berpendapat seperti berikut ini karena gw dulu sering pake joki; tapi sekarang ini (bahkan sebelum bahasan ttg joki di sosmed ini rame belakangan ini) gw tetep ikut mengakui kalo jasa joki tugas/skripsi itu salah besar (dan ya perlakuan gw dulu itu salah besar), mau lu sebagai customer nya ataupun sebagai penyedia jasanya, 22nya salah, customernya culas atau malesan, penyedia jasanya pun ikut tolong menolong dalam keculasannya tersebut,  karena melanggar etika akademik, dan harusnya tugas"" itu dikerjakan sebagai tanggung jawab tiap murid sendiri"" untuk bisa mengukur seberapa jauh murid bisa mengerjakan tugas, seberapa jauh murid bisa menjawab masalah yang diberikan di tugas tsb, dll.. sayangnya gw gak pernah berpikir hal itu pada saat gw mulai pake joki dulunya. gw mengakui kalo gw bener-bener 'nakal' dan culas pada saat ituu, hanya karena alesannya salah jurusan sehingga gak ada motivasi kuliah bahkan males""an (dan sekali lagi gw salah besar dan tidak dibenarkan alasan/tindakan tsb). sampe"" gw kemarin juga langsung ngehubungin temen gw yang buka layanan joki yang gw dulu sempet loyal pake jasanya dengan gw bilang 'stop joki' dengan alesan"" di atas spt melanggar etika, harusnya menjadi tanggung jawab diri mahasiswa, dll. untuk at least semampunya gw bantu sadarin kalo itu salah dan jangan dilestarikan lagi. dan sekali lagi, iya, gw berpendapat kalau 'joki itu salah' itu salah satunya karena gw dulu pernah kecanduan pake joki dan gw sangat menyesal atas perbuatan kesalahan terbesar dalam hidup gw sampe detik ini. 

terakhir lagi, buat kalian"" yang masi ngebela atas joki (baik sebagai customer, atau sebagai penyedia jasa), please ubah mindset/pandangan kalian. stop joki atau buka jasa joki!! iya betul kok peluang kalian dapet cuan, tapi gak gitu caranya juga. melanggar etika. masih ada cara"" lain untuk mendapatkan cuan secara lebih wise. mau udah sebiasa gimanapun hal ini terjadi, jangan terus"" dinormalisasiin. maaf kalo contohnya agak melenceng dikit, tpi ini berkaitan dg hal"" buruk yg dilakukan, memang masih banyak orang yang suka buang sampah sembarangan atau gak menjaga lingkungan sekitar, memang masih banyak orang yang suka ngelanggar lalu lintas, banyak juga murid"" yang masih suka nyontek perhaps(?) tapi 'ada banyak'nya itu bukan berarti kita boleh mewajarkan atau bahkan menormalisasikan hanya karena 'udah biasa terjadi' dongg?? please lah harus dilawan dan diperbaiki.

itu sih. maaf panjang banget dan belibet. cuma mau mencurahkan pikiran dari seseorang yang hina ini atas gelar yang didapatkan dan kesalahan yang diperbuat.🙏",2024-07-26T13:47:32Z,5,1.0
@goust_in878,"Semua orang pernah melakukan kesalahan apalagi usia masih muda, yg penting skrg sdh sungguh2 bertobat. Move on kak, kl ada biaya lanjutin aja S2,  kuliah bener sampai dpt gelar cumlaude✌",2024-07-28T05:39:52Z,1,
@mentaripagi__,TikTok is a mistake,2024-07-26T13:47:05Z,0,0.0
@karolinagintingp,Joki adalah Phungsuk Wangdu,2024-07-26T13:46:26Z,0,0.0
@hezeaquertebragne8539,Emang maen mobile legends bang?,2024-07-26T13:45:46Z,0,0.0
@HomuraKun555,"Gw malah bayar kenalan temen biar gampang bikin skripsi di tempat dia. Dan itupun masih butuh 5 ½ tahun baru kelar tuh Skripsi.

Gw merasakan emang klo dpt dosen pembimbing yg ngide itu susah parah, dan jalan gampang nya ya pake joki lagi",2024-07-26T13:45:22Z,0,0.0
@ManFigurez,Karya kok hasil dari nipu dan dijokiin wkwkwkwk primitif-primitif ! 😆,2024-07-26T13:45:05Z,1,0.0
@umarbaxtreet,"anjay, dark sistem level negara. serem juga",2024-07-26T13:45:02Z,0,0.0
@JHP_I,Lo keren bang,2024-07-26T13:44:49Z,0,0.0
@umin24,I wonder apakah orang yang setuju sama joki karena alasan keuangan itu bakal setuju dengan orang yang ngelakuin prostitusi dengan alasan keuangan.,2024-07-26T13:44:18Z,0,0.0
@maulanaarya5027,"Bahkan dokter tirta pernah shock ada beberapa oknum yang ngebet masuk ""kampus eno"" jurusan kedokteran udah masuknya ""rebutan bangku"" dan skripsi nya pake joki.

lengkap sudah klo bagian profesi penting dalam kehidupan aja pake joki gimana gak heran, sekarang juga banyak kampus  yang gak peduli,yang penting ""bisnis pendidikan"" tetap berjalan.",2024-07-26T13:43:55Z,45,5.0
@whammusilvesterado529,"maka itu, makin kesini malah terlihat bahwa ""PT itu adl bisnis dunia pendidikan. bukan tempat menimba ilmu""

jika sudah jelas biaya kuliah terus naik taon ke taon, malah makin menyusahkan mahasiswa nya dengan dalih perbaikan sistem dan pelayanannya",2024-07-26T15:21:42Z,3,
@tsurugi8903,"​@@whammusilvesterado529emany bisnis pendidikan bang,lulusan Sarjana jaman skrg mah ilmunya ga seberapa dibandingin lulusan2 smk jaman bapak/kakek kita dlu,lbh parahnya lg udh rahasia umum kl ada bagi2 kursi apalagi di fakultas mahal kek kedokteran/hukum,contohnya ada tu di UGM😂",2024-07-27T02:08:08Z,1,
@boomer8760,"Harusnya jurusan s1 komputer, manajemen, dll itu ga usah ada. Cukup jurusan stem aja, hampir semua jurusan dimilking ama para oligark PT. Padahal masalah administrasi, bahasa mau program atau sastra, komunikasi atau pekerjaaan repetitif itu ga perlu kuliah. Harusnya bisa belajar mandiri atau ada badan pendidikan baru yang ngurus",2024-07-27T14:43:10Z,0,
@tsurugi8903,"@@boomer8760 mslhnya jg syarat masuk sbuah perusahaan skrg mnimal sarjana,kl ga diploma ya strata 1,lulusan stm/smk msh dipandang sebelah mata di konoha ini,jd mreka org dr perusahaan lbh ngutamain
1. Orang dalem,kenalan,koneksi
2. S1 tp ga mudeng kerjaan
Nah baru trakhir lulusan stm sederajat",2024-07-29T03:41:16Z,0,
@boomer8760,"@@tsurugi8903 iya harusnya gitu kasian juga lihat anak vokasi, stm, smk yang dipandang sebelah mata. Padahal anak SMA Teknik Mesin belum tentu bisa jadi montir karena kerjanya yang desain mesin dan memanajemen.  Anak² praktek ini yang buat roda peradaban manusia tetap berjalan",2024-08-02T11:01:22Z,0,
@rhudyharto2118,Makanya banyak s1 kalah sama ijasah sma,2024-07-26T13:43:38Z,0,1.0
@whammusilvesterado529,"krn dunia kerja lebih banyak mencari lulusan S1 drpd lulusan SMA yg berpotensi

nanti jg pada saatnya negri ini mengalami overgraduate seperti di china.",2024-07-26T15:23:45Z,0,
@donyrawks9458,strava aja yg buat OLAHRAGA buat nyehatin diri lu sendiri pake JOKI!!!,2024-07-26T13:43:34Z,0,0.0
@Yuurama_,"Joki ga salah,cuman tergantung apa yang dijokiin,kl joki tugas/skripsi mah......yh tau ndiri jawabannya",2024-07-26T13:43:24Z,0,0.0
@myjournal6289,"Emang sihh, gw kuliah sering diolok mapala wkwkwkwk
Tp gw masih bisa bangga buat skripsi sendiri sampe dikejer anjing pas kerumah dosen pembimbing hahahaa, dan bakal jd cerita buat motivasi anak gw nanti kalo skripsi bapaknya jerih payah sendiri dan dpt A hahaha pls don't judge me guys",2024-07-26T13:43:08Z,0,0.0
@EBOY-bq1jm,"Pantes kata guru gw, lulusan S1 di Indonesia kualitas nya setaranya sama lulusan SMA di luar negeri",2024-07-26T13:41:50Z,24,4.0
@whammusilvesterado529,"true. malah makin kesini ""yg berpendidikan tinggi malah bertindak seperti anak tk.. krn apa? sarjana teringgi di indonesia itu bukan professor! maling dan segala turunannya!""",2024-07-26T15:25:41Z,5,
@infotvchannel-uj7zf,"ENGGAK JUGA, GUE INI DOSEN DI LN, JADI GUE TAHU SEPERTI APA PENDIDIKAN DI LN.  BAHKAN KADANG KALA LULUSAN S1 INDONESIA LEBIH BAIK SIH, TAPI BERGANTUNG DARI UNIV MANA.  SETIDAKNYA LULUSAN S1 YANG DARI UNIV YG BAGUS, PASTI HASILNYA JUGA BAGUS.  SEWAKTU SAYA LULUS S2 DAN MELANJUTKAN S3 DI LN, SEMUANYA BAGUS2 AJA SIH BAHKAN KADANG KALA TESIS S2 SAYA HAMPIR SAMA NILAI KWALITASNYA TESIS S3 DI LN.",2024-07-26T17:58:36Z,4,
@christ7._,Bahkan setara dengan lulusan SMP negara maju!,2024-07-26T22:59:22Z,0,
@nyunyutharto1086,Hal seperti ini melanda seluruh dunia. Penyeragaman model orang Kalau dalam konspirasi. Cara menyedikitkan pesaing.,2024-07-27T00:21:19Z,1,
@Fixxmrg,"bisa ngerjain tugas sendiri dengan hasil maksimal itu sebuah kepuasan cuy. ayolah jaman sekarang udah banyak fasilitas yang bisa membantu lu untuk ngerjain tugas, banyak jenis AI, kerjasama dengan teman. kadang heran juga sama temen temen gw yang gak lulus satu matkul tuh malah menyalahkan keadaan dan berakhir joki, padahal yang kuliah dia dan untuk dirinya sendiri. 

untuk gw yang gak terlalu ambis juga masih menganggap kuliah ini gak terlalu sulit. cukup isi presensi, kerjain tugas, belajar dirumah, bisa ikut ujian, dapet nilai, naik smester. kalo lu gak lulus satu matkul, ya tinggal ngulang di smester depan atau remidi. berhasil atau gagal itu semua ada didalam diri lu dan jangan pernah menyalahkan keadaan atas kegagalan yang lu lakukan untuk diri lu sendiri.",2024-07-26T13:41:49Z,62,0.0
@nexyssx,"Alhamdulillah walaupun telat setahun tapi bisa nyelesaiin tanpa joki, ini jadi pengalaman yg berharga buat gw",2024-07-26T13:41:36Z,2,0.0
@Panjicv4ever,Setuju,2024-07-26T13:41:09Z,0,0.0
@mexpay633,Kuliah = Nganggur Verzy Elyd ..,2024-07-26T13:40:36Z,0,0.0
@serennas-dv9hl,"gatel mau comment. gausah jauh² deh, sepupu gua aja kuliah di kampus bagus + mahal masin joki juga skripsinya😂😂",2024-07-26T13:40:08Z,1,0.0
@rahmalol3527,"Intinya bocah2 & org2 itu gak bisa membedakan mana aturan mana Hak, mana benar mana salah, dan mereka sangat tidak bisa menerima pressure kehidupan & tanggung jawab. Yah secara umum itulah permasalah mayoritas bocah dibawah usia 28 tahun sekarang.",2024-07-26T13:40:01Z,0,0.0
@SantosoSudirjo,"Gw dulu juga sempat mikir untuk makek joki karena ga punya waktu ubtuk ngerjain skripsi dan nganggap skripsi itu kayaknya susah, setelah pelan2 gw buat ternyata skripsi itu ga susah dan cukup menarik kalo dikerjain tapi memang prosesnya makan waktu yg lumyan karena harus konsul. Total gw butuh 6x konsul dengan 2 pembimbing masing2 3x pertemuan dan kagetnya skripsi gw sedikit banget salahnya kayak kalo di kerjain 3 menit selesai 😂",2024-07-26T13:39:34Z,0,0.0
@ariffianto1542,"Tentang statement lu yg Terakhir no,apa skripsi emang lebih baik dari Pada tugas akhir atau sks, apa emang work untuk semua Jurusan?Apa lagi Jurusan yang mengedepankan hard skill let say yang betkaitan dengan dkv misalnya,per film an dan Jurusan yang mengedepankan hasil ""asli"",Bukan Cuman pemikiran???skripsi juga kan jaman sekarang agak riski ya semenjak Ada nya chat gpt,Gua belum skripsi Masih semester oertengahan ,sbg mahasiswa dkv keknya tugas yang paling susah buat dicurangin itu tugas2 praktek kek buat short movie,Bikin iklan gitu,....
Ntah ya ini Cuman pendapat gwe ,pasti ada salah nya mungkin ada benernya",2024-07-26T13:39:30Z,0,0.0
